"game_id","margin","awayfavored"
401368267,5,0
401368267,5,0
401370713,-5.5,1
401370713,-5.5,1
401371180,-9.5,1
401371180,-9.5,1
401371218,13,0
401371218,13,0
401371219,-7,1
401371219,-7,1
401371311,-14.5,1
401371311,-14.5,1
401371468,-8.5,1
401371468,-8.5,1
401371469,5.5,0
401371469,5.5,0
401371470,-10,1
401371470,-10,1
401371471,-3.5,1
401371471,-3.5,1
401372445,-17.5,1
401372445,-17.5,1
401372659,-3,1
401372659,-3,1
401372691,-4,1
401372691,-4,1
401372712,-19,1
401372712,-19,1
401372733,4,0
401372733,4,0
401372782,-11.5,1
401372782,-11.5,1
401372795,-8,1
401372795,-8,1
401372829,-16.5,1
401372829,-16.5,1
401373096,-2,1
401373096,-2,1
401373199,-21,1
401373199,-21,1
401373220,6,0
401373220,6,0
401373545,3,0
401373545,3,0
401373672,5,0
401373672,5,0
401373673,7,0
401373673,7,0
401373674,-11,1
401373674,-11,1
401373675,4,0
401373675,4,0
401376553,-20,1
401376553,-20,1
401376561,-3.5,1
401376561,-3.5,1
401377410,-9.5,1
401377410,-9.5,1
401377411,-15.5,1
401377411,-15.5,1
401377412,-14.5,1
401377412,-14.5,1
401381744,-7,0
401381744,-7,0
401398458,-7.5,1
401398458,-7.5,1
401402174,-6.5,1
401402174,-6.5,1
401364380,-11.5,1
401364380,-11.5,1
401364382,-9.5,1
401364382,-9.5,1
401364383,-4,1
401364383,-4,1
401364733,1.5,0
401364733,1.5,0
401364734,8.5,0
401364734,8.5,0
401364735,12,0
401364735,12,0
401364737,8.5,0
401364737,8.5,0
401364865,4.5,0
401364865,4.5,0
401364866,4,0
401364866,4,0
401364867,-1.5,1
401364867,-1.5,1
401364869,-6.5,1
401364869,-6.5,1
401364870,4.5,0
401364870,4.5,0
401364871,-4.5,1
401364871,-4.5,1
401365109,2.5,0
401365109,2.5,0
401365110,10.5,0
401365110,10.5,0
401365111,3.5,0
401365111,3.5,0
401365112,-1.5,1
401365112,-1.5,1
401365329,-15.5,1
401365329,-15.5,1
401365330,5.5,0
401365330,5.5,0
401365331,-1,1
401365331,-1,1
401365332,-4.5,1
401365332,-4.5,1
401365434,5,0
401365434,5,0
401365435,-3.5,1
401365435,-3.5,1
401365436,11.5,0
401365436,11.5,0
401365437,-4.5,1
401365437,-4.5,1
401365522,1.5,0
401365522,1.5,0
401365523,-2,1
401365523,-2,1
401365524,-3,1
401365524,-3,1
401365525,-2.5,1
401365525,-2.5,1
401365526,8,0
401365526,8,0
401365665,-8.5,1
401365665,-8.5,1
401365666,-6.5,1
401365666,-6.5,1
401365667,-19,1
401365667,-19,1
401365789,-1.5,1
401365789,-1.5,1
401365790,-3,1
401365790,-3,1
401365791,3.5,0
401365791,3.5,0
401365792,-13.5,1
401365792,-13.5,1
401365793,2.5,0
401365793,2.5,0
401367360,3.5,0
401367360,3.5,0
401367452,-4.5,1
401367452,-4.5,1
401367454,-8.5,1
401367454,-8.5,1
401367455,-5,1
401367455,-5,1
401367456,-7.5,1
401367456,-7.5,1
401368268,-6.5,1
401368268,-6.5,1
401368269,5.5,0
401368269,5.5,0
401368270,-12,1
401368270,-12,1
401368372,-11.5,1
401368372,-11.5,1
401368373,-14,1
401368373,-14,1
401368374,2.5,0
401368374,2.5,0
401368375,5,0
401368375,5,0
401368376,1,0
401368376,1,0
401369250,3.5,0
401369250,3.5,0
401369253,-1,1
401369253,-1,1
401369254,2,0
401369254,2,0
401369255,-1,1
401369255,-1,1
401369650,-2,1
401369650,-2,1
401369651,8.5,0
401369651,8.5,0
401369733,-3,1
401369733,-3,1
401369734,-6,1
401369734,-6,1
401369735,-4,1
401369735,-4,1
401369736,10,0
401369736,10,0
401369863,-13.5,1
401369863,-13.5,1
401369935,-10.5,1
401369935,-10.5,1
401369990,4.5,0
401369990,4.5,0
401370010,-3,1
401370010,-3,1
401370029,-7,1
401370029,-7,1
401370047,-4.5,1
401370047,-4.5,1
401370714,-7,1
401370714,-7,1
401370715,14,0
401370715,14,0
401370716,-4,1
401370716,-4,1
401370719,-9,1
401370719,-9,1
401370808,-7.5,1
401370808,-7.5,1
401370840,-10.5,1
401370840,-10.5,1
401370849,-4.5,1
401370849,-4.5,1
401370866,-8,1
401370866,-8,1
401370894,-15.5,1
401370894,-15.5,1
401371149,16,0
401371149,16,0
401371473,-7.5,1
401371473,-7.5,1
401371474,1,0
401371474,1,0
401371475,-8.5,1
401371475,-8.5,1
401371476,-11,1
401371476,-11,1
401371640,-9.5,1
401371640,-9.5,1
401371641,4,0
401371641,4,0
401371642,-8.5,1
401371642,-8.5,1
401371643,-14,1
401371643,-14,1
401372612,-3.5,1
401372612,-3.5,1
401372660,-15,1
401372660,-15,1
401372692,-14.5,1
401372692,-14.5,1
401372759,-8,1
401372759,-8,1
401372769,-2,1
401372769,-2,1
401373118,2.5,0
401373118,2.5,0
401373141,4,0
401373141,4,0
401373162,3,0
401373162,3,0
401373178,-4,1
401373178,-4,1
401373242,7.5,0
401373242,7.5,0
401373264,-6,1
401373264,-6,1
401373290,1.5,0
401373290,1.5,0
401373546,-9,1
401373546,-9,1
401373548,1.5,0
401373548,1.5,0
401373679,2.5,0
401373679,2.5,0
401373777,-1.5,1
401373777,-1.5,1
401377413,-9.5,1
401377413,-9.5,1
401377414,-1,1
401377414,-1,1
401377715,7,0
401377715,7,0
401377717,3,0
401377717,3,0
401381669,-3,1
401381669,-3,1
401381758,-3.5,1
401381758,-3.5,1
401381767,4,0
401381767,4,0
401364384,7,0
401364384,7,0
401364385,-10.5,1
401364385,-10.5,1
401364736,-5.5,1
401364736,-5.5,1
401364868,7,0
401364868,7,0
401365333,-10,1
401365333,-10,1
401365334,3.5,0
401365334,3.5,0
401365335,-4.5,1
401365335,-4.5,1
401365336,-1.5,1
401365336,-1.5,1
401365337,5,0
401365337,5,0
401365664,4.5,0
401365664,4.5,0
401367358,8.5,0
401367358,8.5,0
401367359,1.5,0
401367359,1.5,0
401368271,1,0
401368271,1,0
401368272,2.5,0
401368272,2.5,0
401368273,-2,1
401368273,-2,1
401369251,-1.5,1
401369251,-1.5,1
401369252,4,0
401369252,4,0
401369652,2.5,0
401369652,2.5,0
401369954,-12,1
401369954,-12,1
401370718,-2.5,1
401370718,-2.5,1
401371181,-4,1
401371181,-4,1
401371220,-6,1
401371220,-6,1
401371222,3,0
401371222,3,0
401371477,-9,1
401371477,-9,1
401371478,3.5,0
401371478,3.5,0
401372446,-3.5,1
401372446,-3.5,1
401372713,13.5,0
401372713,13.5,0
401372734,-5,1
401372734,-5,1
401372783,-4.5,1
401372783,-4.5,1
401373097,0,1
401373097,0,1
401373341,0,1
401373341,0,1
401373549,-12.5,1
401373549,-12.5,1
401373550,-15,1
401373550,-15,1
401373676,5.5,0
401373676,5.5,0
401373677,-6.5,1
401373677,-6.5,1
401373678,-7.5,1
401373678,-7.5,1
401373680,-2,1
401373680,-2,1
401376562,2,0
401376562,2,0
401377415,-19,1
401377415,-19,1
401377416,0,1
401377416,0,1
401377417,-16,1
401377417,-16,1
401377418,-6,1
401377418,-6,1
401377716,11.5,0
401377716,11.5,0
401377718,8,0
401377718,8,0
401377719,-3,1
401377719,-3,1
401385998,2.5,0
401385998,2.5,0
401364386,8,0
401364386,8,0
401364387,-1.5,1
401364387,-1.5,1
401365441,3,0
401365441,3,0
401365442,-8,1
401365442,-8,1
401365794,8,0
401365794,8,0
401365795,-7,1
401365795,-7,1
401367361,2,0
401367361,2,0
401369739,-4,1
401369739,-4,1
401369740,-2,1
401369740,-2,1
401369971,11,0
401369971,11,0
401370850,-3,1
401370850,-3,1
401370877,3.5,0
401370877,3.5,0
401378654,1.5,0
401378654,1.5,0
401399068,1,0
401399068,1,0
401402013,5,0
401402013,5,0
401402042,21.5,0
401402042,21.5,0
401402800,-4,1
401402800,-4,1
401404466,-4,1
401404466,-4,1
401405168,-2,1
401405168,-2,1
401365118,-15.5,1
401365118,-15.5,1
401365438,10.5,0
401365438,10.5,0
401365439,1.5,0
401365439,1.5,0
401365440,-8,1
401365440,-8,1
401368378,5,0
401368378,5,0
401369260,1.5,0
401369260,1.5,0
401369738,2,0
401369738,2,0
401370809,-8,1
401370809,-8,1
401370867,-9,1
401370867,-9,1
401370895,-17.5,1
401370895,-17.5,1
401371215,-10,1
401371215,-10,1
401371451,-15,1
401371451,-15,1
401373119,-4,0
401373119,-4,0
401373142,5.5,0
401373142,5.5,0
401376578,1.5,0
401376578,1.5,0
401398631,14.5,0
401398631,14.5,0
401399158,2,0
401399158,2,0
401400972,-7.5,1
401400972,-7.5,1
401402027,2.5,0
401402027,2.5,0
401402031,-8,1
401402031,-8,1
401402643,11,0
401402643,11,0
401402850,-5,1
401402850,-5,1
401402851,-10.5,1
401402851,-10.5,1
401403752,2.5,0
401403752,2.5,0
401403791,-3,1
401403791,-3,1
401405232,8,0
401405232,8,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
401364388,-7.5,1
401364388,-7.5,1
401364389,2,0
401364389,2,0
401364741,-3.5,1
401364741,-3.5,1
401364742,-19,1
401364742,-19,1
401364872,-7.5,1
401364872,-7.5,1
401364873,-12,1
401364873,-12,1
401364874,6.5,0
401364874,6.5,0
401364875,-4,1
401364875,-4,1
401365115,1,0
401365115,1,0
401365116,6.5,0
401365116,6.5,0
401365119,-12.5,1
401365119,-12.5,1
401365120,3.5,0
401365120,3.5,0
401367362,12,0
401367362,12,0
401368377,3.5,0
401368377,3.5,0
401368379,-10.5,1
401368379,-10.5,1
401368380,-8.5,1
401368380,-8.5,1
401369256,-7,1
401369256,-7,1
401369257,10.5,0
401369257,10.5,0
401369258,-7,1
401369258,-7,1
401369259,-9.5,1
401369259,-9.5,1
401369261,3.5,0
401369261,3.5,0
401369882,5,0
401369882,5,0
401370011,-3.5,1
401370011,-3.5,1
401370085,2.5,0
401370085,2.5,0
401370723,-6.5,1
401370723,-6.5,1
401370724,-5,1
401370724,-5,1
401373342,-9.5,1
401373342,-9.5,1
401373681,-7,1
401373681,-7,1
401377720,-18,1
401377720,-18,1
401377721,3,0
401377721,3,0
401401114,-1.5,1
401401114,-1.5,1
401402046,-2.5,1
401402046,-2.5,1
401402410,-13.5,1
401402410,-13.5,1
401402450,3.5,0
401402450,3.5,0
401403071,1,0
401403071,1,0
401403743,-33,1
401403743,-33,1
401405189,8,0
401405189,8,0
401364390,3,0
401364390,3,0
401364739,-16,1
401364739,-16,1
401364740,-15,1
401364740,-15,1
401364876,-4,1
401364876,-4,1
401364877,7,0
401364877,7,0
401364878,-21.5,1
401364878,-21.5,1
401365527,-13,1
401365527,-13,1
401365528,-4,1
401365528,-4,1
401365529,-16.5,1
401365529,-16.5,1
401367363,-7,1
401367363,-7,1
401367364,-9.5,1
401367364,-9.5,1
401367365,-5,1
401367365,-5,1
401367366,1.5,0
401367366,1.5,0
401368381,-5,1
401368381,-5,1
401369653,-4.5,1
401369653,-4.5,1
401369654,-12.5,1
401369654,-12.5,1
401369655,3,0
401369655,3,0
401369656,5,0
401369656,5,0
401369657,14,0
401369657,14,0
401369902,2,0
401369902,2,0
401369991,3.5,0
401369991,3.5,0
401370105,2,0
401370105,2,0
401370115,-7.5,1
401370115,-7.5,1
401370720,-2,1
401370720,-2,1
401370721,5.5,0
401370721,5.5,0
401370722,-12.5,1
401370722,-12.5,1
401370725,4,0
401370725,4,0
401373098,-10.5,1
401373098,-10.5,1
401373552,-3.5,1
401373552,-3.5,1
401373553,9,0
401373553,9,0
401373554,-13.5,1
401373554,-13.5,1
401381718,10.5,0
401381718,10.5,0
401381745,2,0
401381745,2,0
401400491,-9.5,1
401400491,-9.5,1
401400973,-6.5,1
401400973,-6.5,1
401402047,-9,1
401402047,-9,1
401405167,-23,1
401405167,-23,1
401405190,-12.5,1
401405190,-12.5,1
NA,NA,NA
NA,NA,NA
401364392,3.5,0
401364392,3.5,0
401365125,-4,1
401365125,-4,1
401365338,2.5,0
401365338,2.5,0
401365443,-6.5,1
401365443,-6.5,1
401365444,-6,1
401365444,-6,1
401365445,-15,1
401365445,-15,1
401365446,-5.5,1
401365446,-5.5,1
401365530,3.5,0
401365530,3.5,0
401365531,-4.5,1
401365531,-4.5,1
401365669,2,0
401365669,2,0
401365670,9,0
401365670,9,0
401365672,-20.5,1
401365672,-20.5,1
401367458,-6,1
401367458,-6,1
401367459,-4,1
401367459,-4,1
401367460,-2,1
401367460,-2,1
401367461,-1,1
401367461,-1,1
401367462,-4,1
401367462,-4,1
401367463,8,0
401367463,8,0
401368274,5,0
401368274,5,0
401368275,7.5,0
401368275,7.5,0
401368276,-3,1
401368276,-3,1
401368277,15,0
401368277,15,0
401371150,-8.5,1
401371150,-8.5,1
401371223,-15,1
401371223,-15,1
401371312,-10,1
401371312,-10,1
401371479,-6,1
401371479,-6,1
401371480,-5,1
401371480,-5,1
401371481,-1,1
401371481,-1,1
401371482,4.5,0
401371482,4.5,0
401371483,-12,1
401371483,-12,1
401371484,-6,1
401371484,-6,1
401371644,-3,1
401371644,-3,1
401371645,-13,1
401371645,-13,1
401371646,-10.5,1
401371646,-10.5,1
401371647,-2,1
401371647,-2,1
401372422,-8,1
401372422,-8,1
401372447,7,0
401372447,7,0
401372493,-15.5,1
401372493,-15.5,1
401372514,4,0
401372514,4,0
401372536,7.5,0
401372536,7.5,0
401372661,-12.5,1
401372661,-12.5,1
401372693,2,0
401372693,2,0
401372735,2.5,0
401372735,2.5,0
401372784,-2.5,1
401372784,-2.5,1
401372840,-16,1
401372840,-16,1
401373201,-3.5,1
401373201,-3.5,1
401373221,-27.5,1
401373221,-27.5,1
401373243,5.5,0
401373243,5.5,0
401373280,-2.5,1
401373280,-2.5,1
401373304,-2.5,1
401373304,-2.5,1
401373555,7.5,0
401373555,7.5,0
401373682,-2,1
401373682,-2,1
401373683,4.5,0
401373683,4.5,0
401373684,1,0
401373684,1,0
401373685,-5.5,1
401373685,-5.5,1
401377420,3,0
401377420,3,0
401377422,11.5,0
401377422,11.5,0
401377423,9.5,0
401377423,9.5,0
401377424,-3,1
401377424,-3,1
401377723,-6,1
401377723,-6,1
401377724,-7.5,1
401377724,-7.5,1
401402044,3.5,0
401402044,3.5,0
401403792,5.5,0
401403792,5.5,0
401403793,-1,1
401403793,-1,1
401405379,-3,1
401405379,-3,1
401406558,-16,1
401406558,-16,1
401364393,4.5,0
401364393,4.5,0
401364394,-3,1
401364394,-3,1
401364396,-10,1
401364396,-10,1
401364397,4.5,0
401364397,4.5,0
401364743,-13,1
401364743,-13,1
401364745,-2,1
401364745,-2,1
401364747,11,0
401364747,11,0
401364879,-11,1
401364879,-11,1
401364880,-6.5,1
401364880,-6.5,1
401364881,-18,1
401364881,-18,1
401364882,-9,1
401364882,-9,1
401364884,-3.5,1
401364884,-3.5,1
401364885,-5.5,1
401364885,-5.5,1
401365123,6.5,0
401365123,6.5,0
401365124,-7,1
401365124,-7,1
401365126,-14,1
401365126,-14,1
401365339,-2,1
401365339,-2,1
401365340,-1.5,1
401365340,-1.5,1
401365341,-4,1
401365341,-4,1
401365447,4,0
401365447,4,0
401365448,-3,1
401365448,-3,1
401365449,-15,1
401365449,-15,1
401365450,-9.5,1
401365450,-9.5,1
401365451,-9,1
401365451,-9,1
401365532,-8,1
401365532,-8,1
401365534,-10,1
401365534,-10,1
401365535,-6,1
401365535,-6,1
401365536,5,0
401365536,5,0
401365673,5,0
401365673,5,0
401365676,-6.5,1
401365676,-6.5,1
401365797,6.5,0
401365797,6.5,0
401365798,-15.5,1
401365798,-15.5,1
401365799,-12,1
401365799,-12,1
401365800,7,0
401365800,7,0
401365801,11.5,0
401365801,11.5,0
401367367,-8,1
401367367,-8,1
401367368,-4,1
401367368,-4,1
401367370,-3,1
401367370,-3,1
401367464,-1.5,1
401367464,-1.5,1
401367465,-5,1
401367465,-5,1
401367466,5,0
401367466,5,0
401367468,5,0
401367468,5,0
401367469,1,0
401367469,1,0
401368278,-7,1
401368278,-7,1
401368279,-8,1
401368279,-8,1
401368280,0,1
401368280,0,1
401368281,8.5,0
401368281,8.5,0
401368282,12.5,0
401368282,12.5,0
401368382,6,0
401368382,6,0
401368383,4,0
401368383,4,0
401368384,-6,1
401368384,-6,1
401368385,-10,1
401368385,-10,1
401368386,-8,1
401368386,-8,1
401369265,-6,1
401369265,-6,1
401369266,-2,1
401369266,-2,1
401369267,-4.5,1
401369267,-4.5,1
401369660,7,0
401369660,7,0
401369661,-3,1
401369661,-3,1
401369741,10,0
401369741,10,0
401369742,2,0
401369742,2,0
401369743,4,0
401369743,4,0
401369744,1,0
401369744,1,0
401369864,-11.5,1
401369864,-11.5,1
401369919,6,0
401369919,6,0
401369936,-9,1
401369936,-9,1
401370086,-2.5,1
401370086,-2.5,1
401370106,-1.5,1
401370106,-1.5,1
401370116,-3,1
401370116,-3,1
401370726,-1,1
401370726,-1,1
401370727,-5,1
401370727,-5,1
401370728,-4,1
401370728,-4,1
401370729,2,0
401370729,2,0
401370730,3,0
401370730,3,0
401370731,-3.5,1
401370731,-3.5,1
401370831,-1,1
401370831,-1,1
401370841,6,0
401370841,6,0
401370851,1,0
401370851,1,0
401370858,-2.5,1
401370858,-2.5,1
401370885,-7.5,1
401370885,-7.5,1
401371485,-9,1
401371485,-9,1
401371487,1.5,0
401371487,1.5,0
401371488,-2,1
401371488,-2,1
401371489,-16,1
401371489,-16,1
401371648,3,0
401371648,3,0
401371649,-8,1
401371649,-8,1
401371650,-13,1
401371650,-13,1
401372423,2,0
401372423,2,0
401372448,0,1
401372448,0,1
401372494,-16,1
401372494,-16,1
401372515,5.5,0
401372515,5.5,0
401372662,-4.5,1
401372662,-4.5,1
401372694,-3,1
401372694,-3,1
401372714,1,0
401372714,1,0
401372760,-15.5,1
401372760,-15.5,1
401372770,-10.5,1
401372770,-10.5,1
401373055,8.5,0
401373055,8.5,0
401373074,-3.5,1
401373074,-3.5,1
401373099,-7,1
401373099,-7,1
401373120,0,1
401373120,0,1
401373163,-12,1
401373163,-12,1
401373179,-5.5,1
401373179,-5.5,1
401373202,-2.5,1
401373202,-2.5,1
401373222,7,0
401373222,7,0
401373244,-11.5,1
401373244,-11.5,1
401373343,-9.5,1
401373343,-9.5,1
401373556,1,0
401373556,1,0
401373557,14,0
401373557,14,0
401373558,-10,1
401373558,-10,1
401373688,5,0
401373688,5,0
401373778,-7,1
401373778,-7,1
401376563,-8.5,1
401376563,-8.5,1
401376579,-13.5,1
401376579,-13.5,1
401377425,5.5,0
401377425,5.5,0
401377726,-7,1
401377726,-7,1
401377727,-19,1
401377727,-19,1
401377977,-8,1
401377977,-8,1
401378597,3.5,0
401378597,3.5,0
401378655,3.5,0
401378655,3.5,0
401381734,1.5,0
401381734,1.5,0
401403770,-7.5,1
401403770,-7.5,1
401364398,-3.5,1
401364398,-3.5,1
401364399,-12,1
401364399,-12,1
401364744,-5,1
401364744,-5,1
401364746,-12,1
401364746,-12,1
401364883,-9,1
401364883,-9,1
401365121,-12,1
401365121,-12,1
401365343,8.5,0
401365343,8.5,0
401365344,3.5,0
401365344,3.5,0
401365345,-9,1
401365345,-9,1
401365346,-7.5,1
401365346,-7.5,1
401365347,-3,1
401365347,-3,1
401365533,-2,1
401365533,-2,1
401365674,-2.5,1
401365674,-2.5,1
401365675,-10,1
401365675,-10,1
401365677,-6.5,1
401365677,-6.5,1
401365802,2,0
401365802,2,0
401365803,-9,1
401365803,-9,1
401367369,-4.5,1
401367369,-4.5,1
401367371,4.5,0
401367371,4.5,0
401367467,-4,1
401367467,-4,1
401368283,2.5,0
401368283,2.5,0
401368284,-13,1
401368284,-13,1
401368285,-4,1
401368285,-4,1
401369262,-6,1
401369262,-6,1
401369264,-9.5,1
401369264,-9.5,1
401369658,-2.5,1
401369658,-2.5,1
401369659,-15.5,1
401369659,-15.5,1
401369662,1,0
401369662,1,0
401370067,-1.5,1
401370067,-1.5,1
401370810,-11,1
401370810,-11,1
401370852,9.5,0
401370852,9.5,0
401370859,-11,1
401370859,-11,1
401370886,-3.5,1
401370886,-3.5,1
401371183,13.5,0
401371183,13.5,0
401371224,-19.5,1
401371224,-19.5,1
401371225,7,0
401371225,7,0
401371226,2,0
401371226,2,0
401371486,-2,1
401371486,-2,1
401371490,-3.5,1
401371490,-3.5,1
401372537,3,0
401372537,3,0
401372841,7.5,0
401372841,7.5,0
401372850,5.5,0
401372850,5.5,0
401373291,-22.5,1
401373291,-22.5,1
401373559,-9,1
401373559,-9,1
401373560,2,0
401373560,2,0
401373687,8,0
401373687,8,0
401373689,5,0
401373689,5,0
401373690,-9,0
401373690,-9,0
401377427,3.5,0
401377427,3.5,0
401377428,-6,1
401377428,-6,1
401377429,13.5,0
401377429,13.5,0
401377728,3,0
401377728,3,0
401381759,-12,1
401381759,-12,1
NA,NA,NA
NA,NA,NA
401370832,9.5,0
401370832,9.5,0
401377430,-11,1
401377430,-11,1
401400264,25.5,0
401400264,25.5,0
401402801,8.5,0
401402801,8.5,0
401402998,-3.5,1
401402998,-3.5,1
401403744,-10.5,1
401403744,-10.5,1
401406797,3.5,0
401406797,3.5,0
401364886,14.5,0
401364886,14.5,0
401365804,2.5,0
401365804,2.5,0
401368387,-7.5,1
401368387,-7.5,1
401369663,9.5,0
401369663,9.5,0
401370048,-5,1
401370048,-5,1
401372621,-2.5,1
401372621,-2.5,1
401373056,8.5,0
401373056,8.5,0
401373075,3,0
401373075,3,0
401373121,2,0
401373121,2,0
401373143,-1,1
401373143,-1,1
401373164,-9.5,1
401373164,-9.5,1
401373180,-6,1
401373180,-6,1
401373779,2.5,0
401373779,2.5,0
401378598,-7.5,1
401378598,-7.5,1
401380977,-21,1
401380977,-21,1
401381852,-11,1
401381852,-11,1
401382339,-11,1
401382339,-11,1
401398632,-1,1
401398632,-1,1
401398906,-7,1
401398906,-7,1
401398913,-17.5,1
401398913,-17.5,1
401400265,-13,1
401400265,-13,1
401401149,-2.5,1
401401149,-2.5,1
401402465,-9,1
401402465,-9,1
401402479,-1,1
401402479,-1,1
401402610,-1.5,1
401402610,-1.5,1
401402852,-8,1
401402852,-8,1
401403745,-5,1
401403745,-5,1
401403778,5,0
401403778,5,0
401403796,4,0
401403796,4,0
401405169,-12,1
401405169,-12,1
401405188,3.5,0
401405188,3.5,0
401405378,-4,1
401405378,-4,1
401406670,-6.5,1
401406670,-6.5,1
401406708,-7,1
401406708,-7,1
401408013,-5.5,1
401408013,-5.5,1
NA,NA,NA
NA,NA,NA
401408372,-10,1
401408372,-10,1
NA,NA,NA
NA,NA,NA
401364400,-3.5,1
401364400,-3.5,1
401364401,-2.5,1
401364401,-2.5,1
401364403,-8,1
401364403,-8,1
401364749,-5,1
401364749,-5,1
401364750,5,0
401364750,5,0
401364751,-8.5,1
401364751,-8.5,1
401364752,-1.5,1
401364752,-1.5,1
401364887,12.5,0
401364887,12.5,0
401364888,-9,1
401364888,-9,1
401364889,-10,1
401364889,-10,1
401365127,2,0
401365127,2,0
401365128,-4.5,1
401365128,-4.5,1
401365129,-11,1
401365129,-11,1
401365130,12.5,0
401365130,12.5,0
401365131,-8,1
401365131,-8,1
401365132,-18,1
401365132,-18,1
401367372,5,0
401367372,5,0
401367373,-12,1
401367373,-12,1
401368388,-12.5,1
401368388,-12.5,1
401368389,2.5,0
401368389,2.5,0
401369865,-11.5,1
401369865,-11.5,1
401369992,4.5,0
401369992,4.5,0
401370737,6,0
401370737,6,0
401373561,-17.5,1
401373561,-17.5,1
401373562,-15.5,1
401373562,-15.5,1
401373564,2.5,0
401373564,2.5,0
401373565,-8,1
401373565,-8,1
401373692,8,0
401373692,8,0
401377730,4,0
401377730,4,0
401400931,-15,1
401400931,-15,1
401402156,-15,1
401402156,-15,1
401403072,-14.5,1
401403072,-14.5,1
401405170,3,0
401405170,3,0
401405231,-14,1
401405231,-14,1
401406705,-9,1
401406705,-9,1
401408541,-8,1
401408541,-8,1
401408650,2,0
401408650,2,0
401364402,9,0
401364402,9,0
401364404,-8.5,1
401364404,-8.5,1
401364890,4,0
401364890,4,0
401364891,-2,1
401364891,-2,1
401364892,-9,1
401364892,-9,1
401365537,-6,1
401365537,-6,1
401365538,-3,1
401365538,-3,1
401365539,-8.5,1
401365539,-8.5,1
401365540,-1,1
401365540,-1,1
401365541,-5.5,1
401365541,-5.5,1
401365805,-3.5,1
401365805,-3.5,1
401365806,-3,1
401365806,-3,1
401365807,2.5,0
401365807,2.5,0
401365808,-17.5,1
401365808,-17.5,1
401365809,-3,1
401365809,-3,1
401367374,4.5,0
401367374,4.5,0
401367375,9,0
401367375,9,0
401367376,2.5,0
401367376,2.5,0
401367470,-3,1
401367470,-3,1
401368390,-3,1
401368390,-3,1
401368391,-2.5,1
401368391,-2.5,1
401369268,-3.5,1
401369268,-3.5,1
401369664,-5,1
401369664,-5,1
401369665,-6,1
401369665,-6,1
401369666,-7,1
401369666,-7,1
401369667,9,0
401369667,9,0
401369903,5.5,0
401369903,5.5,0
401369955,-13.5,1
401369955,-13.5,1
401369972,-5,1
401369972,-5,1
401370030,-5,1
401370030,-5,1
401370732,-12,1
401370732,-12,1
401370733,5.5,0
401370733,5.5,0
401370735,-1.5,1
401370735,-1.5,1
401370736,-7.5,1
401370736,-7.5,1
401371491,-3,1
401371491,-3,1
401371492,8,0
401371492,8,0
401371493,7,0
401371493,7,0
401371495,0,1
401371495,0,1
401373100,7.5,0
401373100,7.5,0
401373344,-4.5,1
401373344,-4.5,1
401373563,-5.5,1
401373563,-5.5,1
401376564,1,0
401376564,1,0
401377431,-7,1
401377431,-7,1
401377731,-3.5,1
401377731,-3.5,1
401377732,8.5,0
401377732,8.5,0
401377733,-4.5,1
401377733,-4.5,1
401378800,1,0
401378800,1,0
401381751,5,0
401381751,5,0
401401509,-2,1
401401509,-2,1
401405311,-12.5,1
401405311,-12.5,1
401408653,-3,1
401408653,-3,1
401364405,4,0
401364405,4,0
401364406,2.5,0
401364406,2.5,0
401364756,7.5,0
401364756,7.5,0
401365351,-11.5,1
401365351,-11.5,1
401365423,-8,1
401365423,-8,1
401365453,-4,1
401365453,-4,1
401365454,2.5,0
401365454,2.5,0
401365455,-3.5,1
401365455,-3.5,1
401365678,-22,1
401365678,-22,1
401365679,2,0
401365679,2,0
401365680,13.5,0
401365680,13.5,0
401365681,1,0
401365681,1,0
401367471,-10.5,1
401367471,-10.5,1
401367472,-2,1
401367472,-2,1
401367473,-1,1
401367473,-1,1
401367474,-6.5,1
401367474,-6.5,1
401367475,3.5,0
401367475,3.5,0
401368286,-6,1
401368286,-6,1
401368287,1,0
401368287,1,0
401368289,-5.5,1
401368289,-5.5,1
401369269,-2.5,1
401369269,-2.5,1
401369270,2.5,0
401369270,2.5,0
401369271,-14,1
401369271,-14,1
401369272,-5,1
401369272,-5,1
401369273,4.5,0
401369273,4.5,0
401369671,-2,1
401369671,-2,1
401369747,-3,1
401369747,-3,1
401370734,-1.5,1
401370734,-1.5,1
401370811,-7.5,1
401370811,-7.5,1
401370819,7.5,0
401370819,7.5,0
401370833,5,0
401370833,5,0
401370868,-2.5,1
401370868,-2.5,1
401370896,-15,1
401370896,-15,1
401371151,3,0
401371151,3,0
401371184,-2,1
401371184,-2,1
401371227,-2.5,1
401371227,-2.5,1
401371228,-7.5,1
401371228,-7.5,1
401371314,-28.5,1
401371314,-28.5,1
401371494,10.5,0
401371494,10.5,0
401371651,3.5,0
401371651,3.5,0
401371652,5,0
401371652,5,0
401371653,-6,1
401371653,-6,1
401371654,-3,1
401371654,-3,1
401372424,-7.5,1
401372424,-7.5,1
401372449,-13.5,1
401372449,-13.5,1
401372495,-7,1
401372495,-7,1
401372596,1,0
401372596,1,0
401372622,6.5,0
401372622,6.5,0
401372695,-1.5,1
401372695,-1.5,1
401372715,-10.5,1
401372715,-10.5,1
